Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Mileage,Speed,Acceleration,Road Type,Traffic Conditions,Temperature,Humidity,Wind Speed,Air Pressure,CO2 Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions,Emission Level
Truck,Diesel,0.863028028,18,179819,41.86910723,2.795757425,Rural,Heavy,35.46135192,31.09982179,6.191959508,961.1018503,418.5224642,0.360874161,0.158765864,0.022173158,0.084494143,High
Bus,Electric,2.05424758,3,149710,73.26111783,0.027917653,City,Moderate,-0.53001732,52.45533915,8.580409854,1016.231395,410.6601406,0.107105754,0.118824573,0.032492705,0.073166332,High
Motorcycle,Diesel,5.874543526,28,57194,67.12977121,4.353079205,Highway,Heavy,14.41554431,66.32576249,5.253639982,982.5587764,107.799146,1.573817599,0.092240079,0.032057464,0.012712345,Low
Bus,Petrol,4.967992982,19,26082,11.5669287,1.423755402,Highway,Moderate,22.10349998,62.95209751,6.542112541,957.1152174,121.9969296,1.345452033,0.144441467,0.063311458,0.073627224,Low
Motorcycle,Electric,5.78979855,22,147378,95.86958013,2.508834604,Rural,Heavy,6.594161896,71.60271936,6.59651918,954.5352818,194.4456903,1.768491332,0.193155495,0.060232091,0.095617066,Medium
Motorcycle,Hybrid,3.336841028,2,127899,116.7783952,1.024433013,City,Moderate,26.98760555,76.97273036,17.39550038,973.7141751,311.3844989,1.197598109,0.182824422,0.020729906,0.054454917,High
Car,Hybrid,1.370628233,7,269951,21.7473947,1.484917842,Highway,Heavy,25.26574876,9.747335607,1.257966354,1016.726476,204.1314269,0.186587873,0.071824777,0.049505357,0.026388051,Medium
Car,Hybrid,3.649389343,7,182414,107.4157164,3.43324424,Highway,Moderate,11.05471421,16.83110247,4.053972117,1021.82215,207.615177,0.141011068,0.08351116,0.012225857,0.08923568,Medium
Motorcycle,Petrol,3.16276214,26,32143,66.81713305,2.147866755,Highway,Heavy,-5.602312329,73.43210495,12.21116429,962.8430416,113.0273062,1.592082113,0.191922124,0.024135135,0.069348311,Low
Car,Diesel,5.19065683,28,121952,112.3120525,3.135653153,City,Moderate,-9.421560826,47.66755339,15.30389564,963.9112214,201.0193021,1.790857281,0.054241891,0.016216092,0.048520276,Medium
Car,Electric,1.31002942,6,221374,21.13031501,4.117878457,Rural,Heavy,8.467478108,42.70337911,13.94754108,1009.322694,261.6829535,1.620548771,0.034278533,0.0544449,0.047094067,Medium
Truck,Hybrid,3.338853913,1,286859,95.04256718,1.704110111,Rural,Moderate,-5.896557744,45.54401251,0.931513514,1045.726635,493.1236816,0.810670065,0.100524624,0.015615901,0.035389816,High
Motorcycle,Diesel,1.580253056,20,193126,7.173789053,2.841700192,Highway,Moderate,29.08122216,37.20260134,9.075887626,1005.291106,427.0841828,1.357932565,0.094730063,0.095614306,0.019563751,High
Motorcycle,Petrol,2.48831482,5,12202,105.9835736,3.887939467,Rural,Moderate,6.716289163,59.10675126,3.689471763,1021.174213,406.8417092,0.24781333,0.114087895,0.06636269,0.088491524,High
Truck,Diesel,4.634256802,27,27987,80.89913066,3.575615964,Rural,Free flow,23.30491379,32.33255427,19.76284413,1007.541596,301.9192899,1.464649589,0.016072732,0.079459463,0.098486044,High
Car,Electric,3.275294273,15,166812,44.43057407,2.69921718,Highway,Moderate,7.318949365,63.68154006,19.97783926,960.4835781,212.0404391,0.574221428,0.049206938,0.047068224,0.095139317,Medium
Bus,Hybrid,2.754619083,9,247274,22.85601882,1.916917554,City,Free flow,29.79692084,20.26371155,1.017970858,1044.646401,435.6258812,1.875183431,0.162502212,0.09543785,0.025233892,High
Truck,Petrol,2.851276649,3,76848,97.98397183,2.037509906,Rural,Moderate,34.42062483,75.76889136,13.35448257,957.1984936,206.3433053,0.741645822,0.078473502,0.079744092,0.047709322,Medium
Truck,Hybrid,3.189123196,12,184943,72.38895857,2.16567606,City,Moderate,31.87570746,78.15999746,16.26129881,1025.987014,316.7582035,0.744652988,0.184145353,0.038167193,0.036269244,High
Motorcycle,Diesel,4.882086028,9,257476,43.24990235,1.744227645,City,Heavy,14.2236782,57.85208162,6.495597379,1047.935223,165.729081,0.644018513,0.118078557,0.020888389,0.040872611,Medium
Bus,Diesel,5.438840382,20,144699,53.26029898,3.495378174,Rural,Free flow,-5.802419457,36.93234627,13.87272872,981.8997207,399.3843612,1.303671732,0.014041179,0.051383296,0.039080783,High
Truck,Electric,5.76774037,13,230721,99.18511873,0.627076261,Rural,Moderate,8.58555529,1.439657324,3.753370696,967.1630245,281.5399045,0.284059871,0.1958513,0.059535937,0.093647561,Medium
Bus,Diesel,4.891897609,8,225366,40.6712632,4.837270604,Rural,Heavy,11.22279974,12.15324725,2.559183065,1006.617436,452.8258408,0.201648773,0.070237866,0.05784832,0.095226071,High
Bus,Electric,2.440115858,10,51069,10.75592137,3.89492751,Rural,Free flow,38.01270054,7.968701279,18.50603634,1029.506656,306.0050528,1.422637805,0.080097996,0.094635192,0.013643609,High
Car,Electric,4.378300472,22,40409,109.3538607,1.490815261,City,Free flow,18.27486526,1.020502515,12.85071449,1044.947505,123.9371046,1.896659563,0.183022285,0.072496597,0.058241085,Low
Bus,Electric,3.075536245,17,258329,46.48124876,0.212737846,Rural,Moderate,22.04231164,72.22197719,16.3389448,1019.367425,496.8264774,1.5130795,0.17682217,0.051862541,0.069569408,High
Car,Electric,2.124287235,10,111689,41.80650133,3.556515862,Highway,Heavy,29.10017905,95.60667599,10.65426347,983.5873115,275.8846726,0.574733328,0.140154275,0.074110579,0.032122435,Medium
Truck,Hybrid,5.172532213,16,106948,24.52795427,3.671795225,Rural,Heavy,18.41012336,1.11682653,3.094507137,999.4346158,162.8186235,0.788095966,0.011943154,0.041303831,0.01551891,Medium
Truck,Diesel,0.999817015,1,192558,107.6907085,4.818113053,City,Free flow,19.92423046,11.26906018,7.533103699,1026.120059,198.177393,0.486417059,0.010681407,0.081934631,0.01675608,Medium
Car,Hybrid,5.489162359,2,1611,26.10064004,1.268527788,Highway,Heavy,2.266389867,86.06758593,17.63313906,1028.793242,104.5553854,1.399777845,0.043867016,0.08937362,0.076403902,Low
Motorcycle,Diesel,3.199682816,10,31657,76.40074416,0.413625451,Rural,Moderate,-7.056669622,68.85022495,0.312131552,957.4437249,83.27307774,0.550958819,0.154880314,0.095236467,0.042861607,Low
Bus,Electric,4.113447679,17,18462,105.6918014,4.575673789,Highway,Moderate,26.06929396,40.47103965,4.143552641,1011.373966,252.7548231,1.185470508,0.168641412,0.013075348,0.060775005,Medium
Motorcycle,Petrol,4.228640395,26,247824,4.189633752,1.293245173,Highway,Free flow,32.43423487,99.27965175,5.065731961,1046.737005,478.3429038,1.694989363,0.052711258,0.03604869,0.038498322,High
Bus,Petrol,5.454612252,2,89299,99.45500464,3.607657237,Rural,Free flow,10.60000917,57.36213418,5.259915508,1028.52567,105.3399314,1.081179149,0.024952637,0.024880628,0.083349693,Low
Motorcycle,Diesel,4.110682347,25,236526,49.2719306,0.303298189,City,Heavy,17.44572266,66.95990127,1.971733898,950.7322786,456.2258924,1.227621762,0.091098776,0.070009715,0.018405856,High
Truck,Hybrid,3.992454641,14,52788,78.95694903,3.802924025,Highway,Moderate,5.364261367,65.31763668,16.96439387,972.494157,408.5304947,1.93945385,0.186491586,0.032994735,0.01137938,High
Car,Diesel,1.146590611,10,173595,44.68854759,0.635129486,City,Free flow,12.51102967,22.27016301,3.1902784,994.5008776,412.8919157,0.706486046,0.109652859,0.051605735,0.049713909,High
Truck,Hybrid,3.495721714,10,161356,83.46195076,3.47793174,Highway,Heavy,0.444486313,48.81244098,16.59348772,1020.626947,369.4790084,1.61509932,0.149260219,0.080685399,0.046320725,High
Truck,Diesel,1.580878804,27,87964,30.51538975,2.661715239,Highway,Moderate,27.99434041,21.64112986,7.101235553,1005.524671,316.3260525,1.404938595,0.144619957,0.08657578,0.01150343,High
Motorcycle,Hybrid,4.634655597,29,275850,2.631665092,4.777440652,Highway,Moderate,14.59558939,50.94645302,9.146361833,957.7327858,104.624333,0.315015004,0.17229036,0.064425928,0.084618195,Low
Bus,Diesel,3.463553988,27,10924,113.7345018,0.184588215,Rural,Free flow,17.35782766,3.078121881,9.257016792,1023.826858,309.0437206,1.980531248,0.197000222,0.050618376,0.058435871,High
Car,Diesel,4.337184452,24,15921,1.964131685,1.460243729,Highway,Heavy,-8.145596087,38.19591769,14.26297644,1033.871368,208.3899235,1.410199905,0.196256684,0.01571928,0.085654051,Medium
Bus,Diesel,1.016699083,19,17813,98.89191476,0.347544587,Rural,Free flow,21.11991961,37.22100729,14.62599668,970.5757826,97.38696274,0.126485764,0.112607356,0.076360856,0.051189763,Low
Bus,Hybrid,1.240918483,27,104748,20.2965112,4.395988176,Highway,Moderate,0.1327906,29.16306219,12.81376056,956.7423633,411.7225827,1.472464856,0.073362502,0.073987806,0.065766246,High
Bus,Electric,4.524881618,24,196322,47.06642743,2.969505768,Highway,Moderate,9.169732218,7.922894217,15.47536967,1029.095752,295.9468822,0.35439511,0.159751188,0.031232485,0.012507999,Medium
Car,Hybrid,1.174838547,10,133140,98.69908518,2.674848062,Highway,Heavy,10.635785,77.09670603,0.166063581,1014.044635,385.2298758,0.657289328,0.143487967,0.075624111,0.080528263,High
Truck,Petrol,1.170534984,18,39927,24.71185804,0.657289461,Rural,Moderate,12.43662987,42.04548643,10.09620862,1030.350403,265.7795384,0.761909792,0.158902366,0.030806822,0.015638449,Medium
Motorcycle,Hybrid,0.862964071,27,30539,103.8849127,2.445161287,Rural,Heavy,1.371819456,81.39731788,10.48050688,1006.659676,298.2727376,0.688555538,0.066997367,0.070753186,0.034543892,Medium
Car,Electric,5.773807271,0,273827,59.73107269,1.993518276,Highway,Moderate,32.50551124,83.57272379,4.786796818,992.8537893,370.554445,1.514453428,0.120795599,0.023260015,0.052255415,High
Motorcycle,Diesel,4.635043469,26,123031,43.93841553,1.578759341,City,Free flow,11.39250754,21.35973899,11.12741816,1046.307771,161.1260927,1.531203684,0.045188326,0.092106765,0.032655816,Medium
Motorcycle,Electric,2.636907324,4,166746,79.49252961,3.860944777,Rural,Moderate,20.6067229,42.13301138,9.343147394,1027.995976,431.1718194,1.104091598,0.051706632,0.045824312,0.015304744,High
Motorcycle,Electric,2.341985023,9,52703,40.96676664,0.306380199,Highway,Free flow,20.69687728,72.09740052,9.442246174,991.1916246,239.4267563,1.177335921,0.080152209,0.064266664,0.073430474,Medium
Motorcycle,Petrol,2.618456795,9,216415,41.67460308,3.233428637,Rural,Free flow,20.34923372,49.94961537,2.36901062,1040.751809,368.8202073,0.695856856,0.144998244,0.028601914,0.045544111,High
Truck,Electric,4.828198362,13,218186,88.02316691,4.114965156,City,Moderate,17.96590045,85.50682304,8.705250766,1049.349925,196.7360829,0.144086722,0.067854459,0.08670583,0.076583908,Medium
Bus,Electric,4.239127178,1,142189,37.17986694,4.536536414,Rural,Free flow,31.13128741,57.15690077,15.32861457,980.8236514,366.1136623,0.768266136,0.072416447,0.097141511,0.03152007,High
Car,Hybrid,1.763016953,3,265809,24.0927178,3.729582974,Rural,Moderate,30.63089069,62.95809679,8.199799824,1039.247679,69.5845355,0.117901435,0.161834775,0.037457754,0.052559867,Low
Truck,Hybrid,1.705368544,1,63887,96.91753536,1.412278394,Highway,Moderate,10.85722863,78.70234645,9.749968471,954.5397474,468.1678241,1.743099614,0.183531849,0.028395752,0.041918387,High
Motorcycle,Hybrid,1.311657379,17,179338,96.64452405,3.002537303,Rural,Free flow,21.79230241,12.22221076,19.35040823,971.4349003,404.1026193,1.317469302,0.169598516,0.058310455,0.049164574,High
Car,Diesel,4.233574142,12,7882,59.71028444,0.707018055,City,Free flow,-4.858537774,58.42482379,17.43568568,966.0912273,349.1625044,1.960616002,0.045114248,0.096216843,0.097557497,High
Bus,Petrol,4.774737844,18,70825,63.19867394,0.585303119,City,Free flow,-5.461366087,8.542986876,18.57400315,985.659358,195.7469649,0.447545884,0.096969417,0.078688135,0.045931543,Medium
Motorcycle,Petrol,2.178241427,4,276054,83.52919509,3.193120711,Highway,Free flow,13.99582028,26.05511235,1.553531014,1006.262258,429.1643892,1.34986978,0.143604095,0.098537468,0.056344254,High
Car,Diesel,0.908913797,19,194145,61.11291501,4.255538273,City,Moderate,35.01020118,21.25717064,12.37161353,1021.997985,395.458679,0.457054654,0.145312753,0.088793538,0.096362257,High
Bus,Petrol,1.227292671,1,167248,50.04479508,0.336240628,Rural,Heavy,22.49998513,56.70760907,4.468237492,1040.28038,253.8880185,1.314062434,0.085399402,0.071782143,0.014445625,Medium
Bus,Diesel,5.832872181,10,83081,119.3873032,0.530018661,Highway,Moderate,23.46082113,84.39023784,8.084873059,965.8547633,138.8524255,1.03438455,0.089901074,0.026615997,0.038677709,Low
Car,Hybrid,2.336312843,29,161361,17.71685134,2.828036537,Rural,Heavy,-2.116334396,13.28096096,13.59500344,1007.828351,128.9813026,1.362893842,0.119691516,0.089248386,0.028357668,Low
Bus,Diesel,4.799960369,29,109337,71.12735751,1.091059305,Rural,Free flow,12.66522221,76.83965276,11.57829798,1005.469333,269.6881573,1.478108546,0.138818286,0.064546461,0.05068356,Medium
Truck,Hybrid,4.048250558,25,15362,106.3035631,3.059090614,Highway,Free flow,10.03954725,14.30661254,10.11464629,995.8473865,402.5336429,1.093377896,0.023957119,0.050649703,0.020697294,High
Motorcycle,Hybrid,2.786086126,17,275927,82.46580494,1.072719126,Rural,Free flow,29.14891734,18.96717128,16.28896873,1019.458265,371.5093529,1.038130157,0.132496433,0.055046883,0.051441915,High
Car,Petrol,1.869573763,29,175234,105.7107959,0.582409872,Highway,Moderate,-3.108795161,91.69401973,13.65197259,1001.336111,272.1039292,0.2324427,0.107327677,0.096752395,0.036206301,Medium
Motorcycle,Petrol,1.431209374,5,237441,40.36016644,2.727874911,Rural,Free flow,16.95955037,0.972915551,16.42090213,1005.01914,141.9922609,0.791112231,0.017219072,0.010995737,0.097123914,Low
Bus,Diesel,3.998067434,22,280917,32.63915715,4.31097569,Rural,Moderate,35.56757513,19.71440412,18.63864493,1040.3331,157.6537189,0.673717768,0.021323277,0.077517558,0.024388978,Medium
Motorcycle,Hybrid,4.828095659,27,177367,102.1526864,3.425609861,City,Free flow,34.62299448,21.55560913,14.23941604,1036.027221,75.93686241,1.288601566,0.047882244,0.07858874,0.051806388,Low
Car,Electric,4.148302118,9,161403,47.29374914,4.093625688,City,Free flow,32.61685549,28.18805634,7.90790829,1007.7334,129.5582597,0.62434291,0.07756022,0.018579883,0.07171723,Low
Car,Electric,3.557571093,21,102017,85.16187877,1.331675872,Highway,Free flow,8.749265647,36.34117071,4.255566989,965.6209657,55.74169435,0.541495327,0.154548941,0.096960632,0.064272994,Low
Truck,Hybrid,1.018146362,22,7585,17.72982941,4.429893256,City,Free flow,37.05503453,10.31780118,5.418306418,1045.870149,353.5226423,1.712494111,0.069803471,0.054598769,0.039808551,High
Truck,Hybrid,5.836141643,16,4122,90.70057505,1.885195873,Highway,Moderate,30.26502543,46.84542799,7.932601501,1012.269993,314.7077983,1.674055032,0.155046566,0.074371759,0.034003614,High
Car,Petrol,4.953313797,21,16838,65.87791788,4.262238339,City,Heavy,32.55706596,39.93503674,14.80182208,1030.747462,494.580351,0.724236585,0.104584635,0.048383364,0.046923558,High
Truck,Hybrid,2.322674591,10,148373,32.23339679,2.355877951,Highway,Moderate,36.61768972,62.49338109,0.80309346,955.5021775,393.2478892,0.262862612,0.049770528,0.038501742,0.016298418,High
Car,Electric,5.895845713,18,285251,59.34047568,1.339288237,City,Heavy,36.85006328,86.75176341,16.2856295,1039.682538,160.8082338,1.045418797,0.15762749,0.061298225,0.040733635,Medium
Truck,Electric,3.929784266,16,188429,83.6332351,1.301294155,City,Moderate,2.003248163,29.77202601,15.16269863,1019.349553,368.5515424,0.957383903,0.147217804,0.090290967,0.063775572,High
Truck,Hybrid,3.828597823,23,219233,1.426369062,2.838339422,Highway,Heavy,-3.615614411,54.64877743,9.988333062,1018.542489,55.47728905,1.752698067,0.016844652,0.067614731,0.09898005,Low
Bus,Petrol,4.689980533,3,186283,76.49604706,0.395051351,Rural,Free flow,24.54374718,37.13773701,7.993336535,961.0112352,493.7709374,1.139179017,0.149639146,0.068774005,0.066894636,High
Bus,Diesel,5.021202898,25,66025,64.99089339,4.650280973,City,Heavy,18.16069783,4.025028109,2.253941043,1021.286328,326.4958885,1.89126573,0.13702795,0.038495698,0.095201163,High
Motorcycle,Electric,4.213688758,23,66520,26.43434013,1.357317478,Rural,Heavy,6.371325282,82.10753641,5.794031518,957.6637248,103.8515735,1.018356946,0.081343191,0.031075026,0.010484491,Low
Motorcycle,Electric,1.466097881,25,17344,90.35772888,1.678124089,Rural,Heavy,24.22247534,63.421644,2.192561467,955.5825959,274.3336459,1.36785395,0.129582107,0.066522778,0.079583101,Medium
Motorcycle,Diesel,2.558991031,13,277103,36.41531816,1.166507769,City,Free flow,-6.900156134,0.217227038,16.37769031,982.5347932,473.2764564,1.011444083,0.038796203,0.0231359,0.051756448,High
Motorcycle,Diesel,5.62603493,26,292412,33.22331179,0.015039803,City,Heavy,-7.639584175,24.95719402,10.18675726,952.3169635,432.3650293,0.710117949,0.121668101,0.050182099,0.06564145,High
Truck,Diesel,1.968001182,19,84564,56.54620188,3.462751184,Highway,Free flow,7.71552921,30.8989405,4.935735599,965.9625226,184.5135378,0.152166217,0.042804103,0.032479051,0.042249384,Medium
Bus,Petrol,2.735268524,3,144622,81.13796141,2.952764505,Rural,Heavy,-0.307668828,81.15315405,0.36178697,1022.612674,228.2658775,1.6073268,0.031439015,0.073516841,0.03646372,Medium
Truck,Petrol,3.046799791,27,250105,111.4615171,4.048222701,City,Moderate,25.92780254,76.07132104,10.47841937,1033.492547,434.1011587,1.815962903,0.048150482,0.058163977,0.041629898,High
Bus,Petrol,3.084905946,13,136774,16.96286918,0.205053867,Rural,Moderate,37.4010919,39.61438521,15.04174192,967.9521421,455.0052188,1.493823542,0.033061381,0.019025711,0.063865212,High
Car,Hybrid,3.987285829,25,78563,47.57617449,4.643278224,Rural,Heavy,23.08137068,15.73422163,15.32987571,1032.329754,461.5686694,0.617483862,0.033509358,0.060390246,0.065583995,High
Motorcycle,Electric,5.703994356,3,229351,8.038751102,1.6544347,Rural,Heavy,22.73921836,38.60321526,4.288524084,998.0530096,476.5502863,1.652213355,0.177822826,0.06414086,0.059688503,High
Truck,Hybrid,2.051602102,5,286603,91.0260897,4.565349313,Rural,Free flow,-9.670221329,81.01463224,19.90124023,1045.789465,275.2439251,1.264438539,0.18082932,0.036160881,0.046629726,Medium
Truck,Petrol,1.431807157,29,137104,53.72794676,0.53565741,Rural,Moderate,15.61384859,45.23913603,11.37559833,963.9308954,437.6835682,1.397586978,0.149473732,0.039782562,0.080472322,High
Car,Diesel,1.826846547,8,1825,84.83149622,3.719602907,Highway,Moderate,30.85506601,11.58701883,6.640140734,955.3564782,206.137992,0.225909313,0.15863122,0.088736124,0.08171414,Medium
Truck,Diesel,5.412009481,20,126187,38.66333088,2.896791157,City,Heavy,22.70601827,3.85474724,7.856154941,1034.507991,427.1480266,1.205486238,0.078414895,0.020063287,0.074946588,High
Car,Petrol,4.158216226,11,248870,101.318069,1.790956076,Highway,Heavy,1.389119232,33.33352723,2.488736985,986.1985545,206.3591292,1.166179527,0.113359838,0.097119634,0.025527029,Medium
Truck,Electric,2.286715304,28,12470,64.17936939,0.39571198,City,Heavy,32.42376242,14.8362811,9.867116967,995.7170192,323.7430655,1.357169356,0.164796298,0.029243976,0.04318517,High
